route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id,trip_motor
OCE629126,364,OCESN049788R0300323865,"49788",0,,,intercite
OCE629126,670,OCESN049782R0300323853,"49782",0,,,intercite
OCE629126,183,OCESN049782R0200223854,"49782",0,,,intercite
OCE252844,81,OCESN039543R0300323144,"39543",1,,,intercite
OCE252844,309,OCESN039543R0400423143,"39543",1,,,intercite
OCE252844,81,OCESN039535R0300323129,"39535",1,,,intercite
OCE252844,309,OCESN039535R0400423130,"39535",1,,,intercite
OCE252844,4061,OCESN049771R0300323847,"49771",1,,,intercite
OCE252844,309,OCESN039538R0400423135,"39538",0,,,intercite
OCE252844,81,OCESN039542R0300323142,"39542",0,,,intercite
OCE252844,81,OCESN039538R0300323136,"39538",0,,,intercite
OCE252844,309,OCESN039542R0500523141,"39542",0,,,intercite
OCE252844,4061,OCESN049772R0300323848,"49772",0,,,intercite
OCE160703,189,OCESN049713R0200223804,"49713",1,,,intercite
OCE160703,183,OCESN049711R0200223800,"49711",1,,,intercite
OCE160703,1977,OCESN049709R0200223795,"49709",1,,,intercite
OCE160703,189,OCESN049717R0200223812,"49717",1,,,intercite
OCE160703,1977,OCESN049725R0200223828,"49725",1,,,intercite
OCE160703,189,OCESN049718R0200223813,"49718",0,,,intercite
OCE160703,1977,OCESN049722R0200223822,"49722",0,,,intercite
OCE160703,189,OCESN049726R0200223830,"49726",0,,,intercite
OCE160703,183,OCESN049712R0200223802,"49712",0,,,intercite
OCE160703,1977,OCESN049716R0200223809,"49716",0,,,intercite
OCE160703,189,OCESN049714R0200223806,"49714",0,,,intercite
OCE160703,1977,OCESN049710R0200223798,"49710",0,,,intercite
OCE156693,364,OCESN049717R0400423811,"49717",1,,,intercite
OCE156693,1976,OCESN049709R0400423796,"49709",1,,,intercite
OCE156693,364,OCESN049713R0400423803,"49713",1,,,intercite
OCE156693,1672,OCESN049715R0400423807,"49715",1,,,intercite
OCE156693,1672,OCESN049723R0400423823,"49723",1,,,intercite
OCE156693,670,OCESN049711R0400423799,"49711",1,,,intercite
OCE156693,1976,OCESN049725R0400423827,"49725",1,,,intercite
OCE156693,1672,OCESN049721R0400423819,"49721",1,,,intercite
OCE156693,1672,OCESN049719R0400423815,"49719",1,,,intercite
OCE156693,189,OCESN049623R0200223677,"49623",1,,,intercite
OCE156693,1976,OCESN049627R0300323684,"49627",1,,,intercite
OCE156693,1672,OCESN049633R0300323697,"49633",1,,,intercite
OCE156693,364,OCESN049623R0300323676,"49623",1,,,intercite
OCE156693,81,OCESN049619R0200223669,"49619",1,,,intercite
OCE156693,309,OCESN049629R0300323688,"49629",1,,,intercite
OCE156693,309,OCESN049619R0300323668,"49619",1,,,intercite
OCE156693,1977,OCESN049627R0200223685,"49627",1,,,intercite
OCE156693,1977,OCESN049631R0200223693,"49631",1,,,intercite
OCE156693,1976,OCESN049631R0300323692,"49631",1,,,intercite
OCE156693,81,OCESN049629R0200223689,"49629",1,,,intercite
OCE156693,1672,OCESN049621R0300323672,"49621",1,,,intercite
OCE156693,1672,OCESN049611R0300323652,"49611",1,,,intercite
OCE156693,1976,OCESN049625R0300323681,"49625",1,,,intercite
OCE156693,364,OCESN049617R0300323664,"49617",1,,,intercite
OCE156693,81,OCESN049615R0200223661,"49615",1,,,intercite
OCE156693,1976,OCESN049613R0300323656,"49613",1,,,intercite
OCE156693,1977,OCESN049613R0200223657,"49613",1,,,intercite
OCE156693,309,OCESN049615R0300323660,"49615",1,,,intercite
OCE156693,1977,OCESN049625R0200223680,"49625",1,,,intercite
OCE156693,189,OCESN049617R0200223665,"49617",1,,,intercite
OCE156693,1672,OCESN049708R0400423794,"49708",0,,,intercite
OCE156693,364,OCESN049714R0400423805,"49714",0,,,intercite
OCE156693,1672,OCESN049720R0400423817,"49720",0,,,intercite
OCE156693,1976,OCESN049710R0400423797,"49710",0,,,intercite
OCE156693,1976,OCESN049722R0400423821,"49722",0,,,intercite
OCE156693,364,OCESN049726R0400423829,"49726",0,,,intercite
OCE156693,1976,OCESN049716R0400423810,"49716",0,,,intercite
OCE156693,364,OCESN049718R0400423814,"49718",0,,,intercite
OCE156693,670,OCESN049712R0400423801,"49712",0,,,intercite
OCE156693,1672,OCESN039600R0400423162,"39600",0,,,intercite
OCE156693,1672,OCESN039602R0200223163,"39602",0,,,intercite
OCE156693,1672,OCESN049724R0400423825,"49724",0,,,intercite
OCE156693,309,OCESN049610R0300323650,"49610",0,,,intercite
OCE156693,81,OCESN049610R0200223651,"49610",0,,,intercite
OCE156693,1672,OCESN049630R0300323690,"49630",0,,,intercite
OCE156693,81,OCESN049612R0200223655,"49612",0,,,intercite
OCE156693,364,OCESN049614R0300323658,"49614",0,,,intercite
OCE156693,1977,OCESN049632R0200223694,"49632",0,,,intercite
OCE156693,7561,OCESN049632R0300323695,"49632",0,,,intercite
OCE156693,309,OCESN049628R0300323687,"49628",0,,,intercite
OCE156693,81,OCESN049628R0200223686,"49628",0,,,intercite
OCE156693,81,OCESN049618R0200223667,"49618",0,,,intercite
OCE156693,189,OCESN049614R0200223659,"49614",0,,,intercite
OCE156693,1672,OCESN049620R0300323670,"49620",0,,,intercite
OCE156693,1976,OCESN049624R0300323678,"49624",0,,,intercite
OCE156693,1672,OCESN049612R0300323654,"49612",0,,,intercite
OCE156693,309,OCESN049618R0300323666,"49618",0,,,intercite
OCE156693,1672,OCESN049626R0300323682,"49626",0,,,intercite
OCE156693,1977,OCESN049624R0200223679,"49624",0,,,intercite
OCE156693,189,OCESN049622R0200223675,"49622",0,,,intercite
OCE156693,364,OCESN049616R0300323662,"49616",0,,,intercite
OCE156693,189,OCESN049616R0200223663,"49616",0,,,intercite
OCE156693,364,OCESN049622R0300323674,"49622",0,,,intercite
OCE1634112,6,OCESN049679R0300323755,"49679",1,,,intercite
OCE1634112,364,OCESN049689R0200223772,"49689",1,,,intercite
OCE1634112,364,OCESN049673R0300323745,"49673",1,,,intercite
OCE1634112,364,OCESN049705R0100123791,"49705",1,,,intercite
OCE1634112,670,OCESN049671R0300323744,"49671",1,,,intercite
OCE1634112,405,OCESN049679R0600623754,"49679",1,,,intercite
OCE1634112,364,OCESN049677R0500523751,"49677",1,,,intercite
OCE1634112,81,OCESN049685R0200223766,"49685",1,,,intercite
OCE1634112,345,OCESN049683R0200223762,"49683",1,,,intercite
OCE1634112,346,OCESN049683R0300323761,"49683",1,,,intercite
OCE1634112,334,OCESN049685R0300323765,"49685",1,,,intercite
OCE1634112,405,OCESN049675R0300323748,"49675",1,,,intercite
OCE1634112,289,OCESN049687R0400423769,"49687",1,,,intercite
OCE1634112,334,OCESN049687R0500523768,"49687",1,,,intercite
OCE1634112,405,OCESN049681R0200223758,"49681",1,,,intercite
OCE1634112,184,OCESN049677R0400423750,"49677",1,,,intercite
OCE1634112,309,OCESN049680R0300323757,"49680",0,,,intercite
OCE1634112,81,OCESN049680R0200223756,"49680",0,,,intercite
OCE1634112,309,OCESN049684R0300323763,"49684",0,,,intercite
OCE1634112,81,OCESN049684R0200223764,"49684",0,,,intercite
OCE1634112,670,OCESN049690R0600623773,"49690",0,,,intercite
OCE1634112,6,OCESN049690R0400423774,"49690",0,,,intercite
OCE1634112,670,OCESN049682R0300323759,"49682",0,,,intercite
OCE1634112,364,OCESN049686R0100123767,"49686",0,,,intercite
OCE1634112,874,OCESN049676R0100123749,"49676",0,,,intercite
OCE1634112,558,OCESN049700R0100123786,"49700",0,,,intercite
OCE1634112,289,OCESN049678R0300323753,"49678",0,,,intercite
OCE1634112,7147,OCESN049698R0200223782,"49698",0,,,intercite
OCE1634112,2761,OCESN049688R0200223770,"49688",0,,,intercite
OCE1634112,4935,OCESN049688R0300323771,"49688",0,,,intercite
OCE1634112,309,OCESN049678R0400423752,"49678",0,,,intercite
OCE1634112,348,OCESN049706R0100123792,"49706",0,,,intercite
OCE1634112,81,OCESN049682R0200223760,"49682",0,,,intercite
OCE168688,189,OCESN049695R0300323779,"49695",1,,,intercite
OCE168688,81,OCESN049691R0200223775,"49691",1,,,intercite
OCE168688,189,OCESN049697R0300323781,"49697",1,,,intercite
OCE168688,189,OCESN049693R0300323777,"49693",1,,,intercite
OCE168688,189,OCESN049694R0300323778,"49694",0,,,intercite
OCE168688,189,OCESN049696R0300323780,"49696",0,,,intercite
OCE168688,189,OCESN049692R0300323776,"49692",0,,,intercite
OCE156699,81,OCESN049647R0300323715,"49647",1,,,intercite
OCE156699,309,OCESN049647R0500523714,"49647",1,,,intercite
OCE156699,81,OCESN049645R0300323710,"49645",1,,,intercite
OCE156699,309,OCESN049655R0600623728,"49655",1,,,intercite
OCE156699,81,OCESN049655R0300323729,"49655",1,,,intercite
OCE156699,309,OCESN049645R0500523709,"49645",1,,,intercite
OCE156699,309,OCESN039513R0400423103,"39513",1,,,intercite
OCE156699,81,OCESN039513R0300323104,"39513",1,,,intercite
OCE156699,3956,OCESN039819R0500523347,"39819",1,,,intercite
OCE156699,186,OCESN039819R0400423348,"39819",1,,,intercite
OCE156699,81,OCESN049641R0300323706,"49641",1,,,intercite
OCE156699,309,OCESN049641R0400423705,"49641",1,,,intercite
OCE156699,189,OCESN049649R0300323719,"49649",1,,,intercite
OCE156699,364,OCESN049649R0400423718,"49649",1,,,intercite
OCE156699,189,OCESN049651R0300323721,"49651",1,,,intercite
OCE156699,364,OCESN049651R0400423720,"49651",1,,,intercite
OCE156699,183,OCESN049643R0300323708,"49643",1,,,intercite
OCE156699,670,OCESN049643R0400423707,"49643",1,,,intercite
OCE156699,670,OCESN049653R0400423724,"49653",1,,,intercite
OCE156699,183,OCESN049653R0300323725,"49653",1,,,intercite
OCE156699,570,OCESN049646R0500523712,"49646",0,,,intercite
OCE156699,189,OCESN049654R0300323726,"49654",0,,,intercite
OCE156699,364,OCESN049654R0500523727,"49654",0,,,intercite
OCE156699,189,OCESN049652R0300323722,"49652",0,,,intercite
OCE156699,364,OCESN049652R0500523723,"49652",0,,,intercite
OCE156699,364,OCESN049660R0500523734,"49660",0,,,intercite
OCE156699,189,OCESN049660R0300323735,"49660",0,,,intercite
OCE156699,309,OCESN049670R0500523742,"49670",0,,,intercite
OCE156699,81,OCESN049670R0300323743,"49670",0,,,intercite
OCE156699,309,OCESN049640R0500523703,"49640",0,,,intercite
OCE156699,2304,OCESN049646R0300323713,"49646",0,,,intercite
OCE156699,364,OCESN049648R0400423716,"49648",0,,,intercite
OCE156699,81,OCESN049674R0300323747,"49674",0,,,intercite
OCE156699,670,OCESN049646R0400423711,"49646",0,,,intercite
OCE156699,81,OCESN049640R0300323704,"49640",0,,,intercite
OCE156699,81,OCESN049656R0300323731,"49656",0,,,intercite
OCE156699,670,OCESN049658R0400423732,"49658",0,,,intercite
OCE156699,183,OCESN049658R0300323733,"49658",0,,,intercite
OCE156699,189,OCESN049648R0300323717,"49648",0,,,intercite
OCE156699,309,OCESN049674R0500523746,"49674",0,,,intercite
OCE156699,309,OCESN049656R0400423730,"49656",0,,,intercite
OCE156689,81,OCESN049561R0200223592,"49561",1,,,intercite
OCE156689,81,OCESN049563R0200223596,"49563",1,,,intercite
OCE156689,81,OCESN049639R0200223702,"49639",1,,,intercite
OCE156689,81,OCESN049565R0200223599,"49565",1,,,intercite
OCE156689,7545,OCESN049637R0200223700,"49637",1,,,intercite
OCE156689,81,OCESN049635R0200223699,"49635",1,,,intercite
OCE156689,81,OCESN049634R0200223698,"49634",0,,,intercite
OCE156689,81,OCESN049566R0200223602,"49566",0,,,intercite
OCE156689,81,OCESN049562R0200223594,"49562",0,,,intercite
OCE156689,81,OCESN049564R0200223598,"49564",0,,,intercite
OCE164703,309,OCESN049603R0300323644,"49603",1,,,intercite
OCE164703,558,OCESN049601R0300323641,"49601",1,,,intercite
OCE164703,309,OCESN049605R0300323648,"49605",1,,,intercite
OCE164703,81,OCESN049605R0200223649,"49605",1,,,intercite
OCE164703,81,OCESN049603R0200223645,"49603",1,,,intercite
OCE164703,185,OCESN049601R0200223640,"49601",1,,,intercite
OCE164703,185,OCESN049600R0200223638,"49600",0,,,intercite
OCE164703,558,OCESN049600R0300323639,"49600",0,,,intercite
OCE164703,309,OCESN049602R0400423642,"49602",0,,,intercite
OCE164703,309,OCESN049604R0300323646,"49604",0,,,intercite
OCE164703,81,OCESN049604R0200223647,"49604",0,,,intercite
OCE164703,81,OCESN049602R0300323643,"49602",0,,,intercite
OCE156704,184,OCESN049585R0200223613,"49585",1,,,intercite
OCE156704,348,OCESN049585R0300323612,"49585",1,,,intercite
OCE156704,558,OCESN049587R0300323615,"49587",1,,,intercite
OCE156704,185,OCESN049587R0200223614,"49587",1,,,intercite
OCE156704,309,OCESN049591R0300323620,"49591",1,,,intercite
OCE156704,364,OCESN049593R0400423624,"49593",1,,,intercite
OCE156704,189,OCESN049593R0300323625,"49593",1,,,intercite
OCE156704,81,OCESN049597R0300323633,"49597",1,,,intercite
OCE156704,81,OCESN049591R0200223621,"49591",1,,,intercite
OCE156704,309,OCESN049597R0400423632,"49597",1,,,intercite
OCE156704,289,OCESN039681R0200223211,"39681",1,,,intercite
OCE156704,558,OCESN039683R0300323215,"39683",1,,,intercite
OCE156704,334,OCESN039681R0300323212,"39681",1,,,intercite
OCE156704,185,OCESN039683R0200223216,"39683",1,,,intercite
OCE156704,189,OCESN049595R0300323629,"49595",1,,,intercite
OCE156704,364,OCESN049595R0400423628,"49595",1,,,intercite
OCE156704,81,OCESN049581R0200223605,"49581",1,,,intercite
OCE156704,309,OCESN049581R0300323604,"49581",1,,,intercite
OCE156704,348,OCESN049583R0300323608,"49583",1,,,intercite
OCE156704,184,OCESN049583R0200223609,"49583",1,,,intercite
OCE156704,81,OCESN049599R0200223637,"49599",1,,,intercite
OCE156704,309,OCESN049599R0300323636,"49599",1,,,intercite
OCE156704,309,OCESN049598R0300323634,"49598",0,,,intercite
OCE156704,81,OCESN049598R0200223635,"49598",0,,,intercite
OCE156704,81,OCESN049596R0200223631,"49596",0,,,intercite
OCE156704,501,OCESN049596R0300323630,"49596",0,,,intercite
OCE156704,81,OCESN049582R0200223607,"49582",0,,,intercite
OCE156704,309,OCESN049582R0300323606,"49582",0,,,intercite
OCE156704,189,OCESN049594R0200223627,"49594",0,,,intercite
OCE156704,364,OCESN049594R0300323626,"49594",0,,,intercite
OCE156704,289,OCESN039682R0200223214,"39682",0,,,intercite
OCE156704,334,OCESN039682R0300323213,"39682",0,,,intercite
OCE156704,364,OCESN049590R0300323618,"49590",0,,,intercite
OCE156704,189,OCESN049590R0200223619,"49590",0,,,intercite
OCE156704,81,OCESN049588R0200223616,"49588",0,,,intercite
OCE156704,309,OCESN049588R0300323617,"49588",0,,,intercite
OCE156704,348,OCESN049584R0400423610,"49584",0,,,intercite
OCE156704,274,OCESN049580R0300323603,"49580",0,,,intercite
OCE156704,184,OCESN049584R0200223611,"49584",0,,,intercite
OCE156704,309,OCESN049592R0300323622,"49592",0,,,intercite
OCE156704,81,OCESN049592R0200223623,"49592",0,,,intercite
OCEFR=Line==608A9B0B-6DF0-475B-82BA-E9792D7972A5=,184,OCESN049551R0100123586,"49551",1,,,intercite
OCEFR=Line==608A9B0B-6DF0-475B-82BA-E9792D7972A5=,3,OCESN049543R0100123578,"49543",1,,,intercite
OCEFR=Line==608A9B0B-6DF0-475B-82BA-E9792D7972A5=,447,OCESN049555R0100123589,"49555",1,,,intercite
OCEFR=Line==608A9B0B-6DF0-475B-82BA-E9792D7972A5=,383,OCESN049557R0100123590,"49557",1,,,intercite
OCEFR=Line==608A9B0B-6DF0-475B-82BA-E9792D7972A5=,3,OCESN049541R0100123576,"49541",1,,,intercite
OCEFR=Line==608A9B0B-6DF0-475B-82BA-E9792D7972A5=,3,OCESN049547R0100123582,"49547",1,,,intercite
OCEFR=Line==608A9B0B-6DF0-475B-82BA-E9792D7972A5=,3,OCESN049549R0100123584,"49549",1,,,intercite
OCEFR=Line==608A9B0B-6DF0-475B-82BA-E9792D7972A5=,866,OCESN049553R0100123588,"49553",1,,,intercite
OCEFR=Line==608A9B0B-6DF0-475B-82BA-E9792D7972A5=,383,OCESN049545R0100123580,"49545",1,,,intercite
OCEFR=Line==608A9B0B-6DF0-475B-82BA-E9792D7972A5=,383,OCESN049529R0100123572,"49529",1,,,intercite
OCEFR=Line==608A9B0B-6DF0-475B-82BA-E9792D7972A5=,447,OCESN049525R0100123570,"49525",1,,,intercite
OCEFR=Line==608A9B0B-6DF0-475B-82BA-E9792D7972A5=,3,OCESN049544R0100123579,"49544",0,,,intercite
OCEFR=Line==608A9B0B-6DF0-475B-82BA-E9792D7972A5=,3,OCESN049546R0100123581,"49546",0,,,intercite
OCEFR=Line==608A9B0B-6DF0-475B-82BA-E9792D7972A5=,3,OCESN049540R0100123575,"49540",0,,,intercite
OCEFR=Line==608A9B0B-6DF0-475B-82BA-E9792D7972A5=,3,OCESN049542R0100123577,"49542",0,,,intercite
OCEFR=Line==608A9B0B-6DF0-475B-82BA-E9792D7972A5=,447,OCESN049550R0100123585,"49550",0,,,intercite
OCEFR=Line==608A9B0B-6DF0-475B-82BA-E9792D7972A5=,447,OCESN049552R0100123587,"49552",0,,,intercite
OCEFR=Line==608A9B0B-6DF0-475B-82BA-E9792D7972A5=,3,OCESN049548R0100123583,"49548",0,,,intercite
OCEFR=Line==7EF9EA42-DEB3-4717-ABDF-2E1B8BC66BFA=,383,OCESN049531R0100123573,"49531",1,,,intercite
OCEFR=Line==7EF9EA42-DEB3-4717-ABDF-2E1B8BC66BFA=,383,OCESN049533R0100123574,"49533",1,,,intercite
OCEFR=Line==7EF9EA42-DEB3-4717-ABDF-2E1B8BC66BFA=,3,OCESN049521R0100123567,"49521",1,,,intercite
OCEFR=Line==7EF9EA42-DEB3-4717-ABDF-2E1B8BC66BFA=,383,OCESN049526R0100123571,"49526",0,,,intercite
OCEFR=Line==7EF9EA42-DEB3-4717-ABDF-2E1B8BC66BFA=,447,OCESN049524R0100123569,"49524",0,,,intercite
OCEFR=Line==E937D19D-BA51-4EC8-9C8E-6B20FD5D6FF3=,3,OCESN049523R0200223568,"49523",1,,,intercite
OCEFR=Line==E937D19D-BA51-4EC8-9C8E-6B20FD5D6FF3=,3,OCESN049520R0200223566,"49520",0,,,intercite
OCE1598106,309,OCESN049507R0300323542,"49507",1,,,intercite
OCE1598106,3,OCESN049507R0100123543,"49507",1,,,intercite
OCE1598106,2761,OCESN049511R0100123551,"49511",1,,,intercite
OCE1598106,5096,OCESN049511R0300323550,"49511",1,,,intercite
OCE1598106,1785,OCESN049513R0300323554,"49513",1,,,intercite
OCE1598106,34,OCESN049513R0100123555,"49513",1,,,intercite
OCE1598106,3,OCESN049517R0100123563,"49517",1,,,intercite
OCE1598106,2186,OCESN049519R0300323564,"49519",1,,,intercite
OCE1598106,9,OCESN049519R0100123565,"49519",1,,,intercite
OCE1598106,309,OCESN049517R0300323562,"49517",1,,,intercite
OCE1598106,348,OCESN049503R0300323534,"49503",1,,,intercite
OCE1598106,184,OCESN049503R0100123535,"49503",1,,,intercite
OCE1598106,309,OCESN049501R0300323531,"49501",1,,,intercite
OCE1598106,3,OCESN049501R0100123530,"49501",1,,,intercite
OCE1598106,9,OCESN049515R0100123558,"49515",1,,,intercite
OCE1598106,345,OCESN049509R0100123546,"49509",1,,,intercite
OCE1598106,346,OCESN049509R0300323547,"49509",1,,,intercite
OCE1598106,2186,OCESN049515R0300323559,"49515",1,,,intercite
OCE1598106,309,OCESN049505R0300323538,"49505",1,,,intercite
OCE1598106,3,OCESN049505R0100123539,"49505",1,,,intercite
OCE1598106,3,OCESN049514R0100123556,"49514",0,,,intercite
OCE1598106,309,OCESN049514R0300323557,"49514",0,,,intercite
OCE1598106,3,OCESN049504R0100123537,"49504",0,,,intercite
OCE1598106,309,OCESN049504R0300323536,"49504",0,,,intercite
OCE1598106,184,OCESN049506R0100123541,"49506",0,,,intercite
OCE1598106,670,OCESN049508R0300323544,"49508",0,,,intercite
OCE1598106,2751,OCESN049506R0300323540,"49506",0,,,intercite
OCE1598106,2751,OCESN049510R0300323548,"49510",0,,,intercite
OCE1598106,866,OCESN049508R0100123545,"49508",0,,,intercite
OCE1598106,309,OCESN049512R0300323552,"49512",0,,,intercite
OCE1598106,3,OCESN049512R0100123553,"49512",0,,,intercite
OCE1598106,184,OCESN049510R0100123549,"49510",0,,,intercite
OCE1097905,81,OCESN042107R0300323468,"42107",1,,,intercite
OCE1097905,309,OCESN042107R0400423469,"42107",1,,,intercite
OCE1097905,81,OCESN042101R0200223457,"42101",1,,,intercite
OCE1097905,309,OCESN042101R0300323456,"42101",1,,,intercite
OCE1097905,81,OCESN042103R0200223460,"42103",1,,,intercite
OCE1097905,309,OCESN042103R0300323461,"42103",1,,,intercite
OCE1097905,81,OCESN042105R0200223465,"42105",1,,,intercite
OCE1097905,309,OCESN042105R0300323464,"42105",1,,,intercite
OCE1097905,81,OCESN042106R0200223466,"42106",0,,,intercite
OCE1097905,309,OCESN042106R0300323467,"42106",0,,,intercite
OCE1097905,309,OCESN042110R0300323473,"42110",0,,,intercite
OCE1097905,81,OCESN042110R0200223472,"42110",0,,,intercite
OCE1097905,81,OCESN042102R0200223459,"42102",0,,,intercite
OCE1097905,309,OCESN042102R0300323458,"42102",0,,,intercite
OCE1097905,309,OCESN042108R0300323470,"42108",0,,,intercite
OCE1097905,81,OCESN042108R0200223471,"42108",0,,,intercite
OCE1097905,81,OCESN042100R0200223455,"42100",0,,,intercite
OCE1097905,309,OCESN042100R0300323454,"42100",0,,,intercite
OCE1097905,81,OCESN042104R0200223463,"42104",0,,,intercite
OCE1097905,309,OCESN042104R0300323462,"42104",0,,,intercite
OCE2154138,189,OCESN040101R0100123452,"40101",1,,,intercite
OCE2154138,364,OCESN040101R0200223453,"40101",1,,,intercite
OCE2154138,364,OCESN040100R0200223450,"40100",0,,,intercite
OCE2154138,189,OCESN040100R0100123451,"40100",0,,,intercite
OCE528888,764,OCESN040043R0100123418,"40043",1,,,intercite
OCE528888,81,OCESN030413R0200219084,"30413",1,,,intercite
OCE528888,758,OCESN040041R0100123416,"40041",1,,,intercite
OCE528888,752,OCESN040037R0100123412,"40037",1,,,intercite
OCE528888,752,OCESN040039R0100123414,"40039",1,,,intercite
OCE528888,752,OCESN040069R0100123443,"40069",1,,,intercite
OCE528888,184,OCESN030407R0400419072,"30407",1,,,intercite
OCE528888,752,OCESN040061R0100123436,"40061",1,,,intercite
OCE528888,758,OCESN040055R0100123430,"40055",1,,,intercite
OCE528888,758,OCESN040067R0100123441,"40067",1,,,intercite
OCE528888,752,OCESN040057R0100123432,"40057",1,,,intercite
OCE528888,81,OCESN030407R0500519073,"30407",1,,,intercite
OCE528888,81,OCESN030401R0400419061,"30401",1,,,intercite
OCE528888,81,OCESN030411R0500519081,"30411",1,,,intercite
OCE528888,184,OCESN030411R0700719080,"30411",1,,,intercite
OCE528888,183,OCESN030399R0400419058,"30399",1,,,intercite
OCE528888,184,OCESN030401R0300319062,"30401",1,,,intercite
OCE528888,752,OCESN040063R0100123438,"40063",1,,,intercite
OCE528888,81,OCESN030405R0300319067,"30405",1,,,intercite
OCE528888,752,OCESN040047R0100123422,"40047",1,,,intercite
OCE528888,81,OCESN030395R0200219051,"30395",1,,,intercite
OCE528888,758,OCESN040075R0100123449,"40075",1,,,intercite
OCE528888,81,OCESN030409R0200219077,"30409",1,,,intercite
OCE528888,81,OCESN030403R0200219064,"30403",1,,,intercite
OCE528888,758,OCESN040049R0100123424,"40049",1,,,intercite
OCE528888,81,OCESN030397R0400419053,"30397",1,,,intercite
OCE528888,752,OCESN040051R0100123426,"40051",1,,,intercite
OCE528888,752,OCESN040053R0100123428,"40053",1,,,intercite
OCE528888,184,OCESN030405R0400419068,"30405",1,,,intercite
OCE528888,184,OCESN030397R0300319054,"30397",1,,,intercite
OCE528888,760,OCESN040071R0100123445,"40071",1,,,intercite
OCE528888,185,OCESN030407R0600619071,"30407",1,,,intercite
OCE528888,760,OCESN040065R0100123440,"40065",1,,,intercite
OCE528888,760,OCESN040073R0100123447,"40073",1,,,intercite
OCE528888,185,OCESN030399R0300319057,"30399",1,,,intercite
OCE528888,760,OCESN040059R0100123434,"40059",1,,,intercite
OCE528888,185,OCESN030411R0600619079,"30411",1,,,intercite
OCE528888,185,OCESN030419R0200219089,"30419",1,,,intercite
OCE528888,760,OCESN040045R0100123420,"40045",1,,,intercite
OCE528888,185,OCESN030417R0200219087,"30417",1,,,intercite
OCE528888,183,OCESN030404R0400419065,"30404",0,,,intercite
OCE528888,81,OCESN030396R0200219052,"30396",0,,,intercite
OCE528888,81,OCESN030402R0200219063,"30402",0,,,intercite
OCE528888,81,OCESN030410R0200219078,"30410",0,,,intercite
OCE528888,758,OCESN040070R0100123444,"40070",0,,,intercite
OCE528888,81,OCESN030400R0400419060,"30400",0,,,intercite
OCE528888,758,OCESN040074R0100123448,"40074",0,,,intercite
OCE528888,184,OCESN030398R0400419055,"30398",0,,,intercite
OCE528888,752,OCESN040068R0100123442,"40068",0,,,intercite
OCE528888,81,OCESN030398R0300319056,"30398",0,,,intercite
OCE528888,764,OCESN040048R0100123423,"40048",0,,,intercite
OCE528888,184,OCESN030416R0200219086,"30416",0,,,intercite
OCE528888,752,OCESN040046R0100123421,"40046",0,,,intercite
OCE528888,81,OCESN030408R0400419076,"30408",0,,,intercite
OCE528888,764,OCESN040062R0100123437,"40062",0,,,intercite
OCE528888,752,OCESN040054R0100123429,"40054",0,,,intercite
OCE528888,758,OCESN040056R0100123431,"40056",0,,,intercite
OCE528888,752,OCESN040052R0100123427,"40052",0,,,intercite
OCE528888,752,OCESN040060R0100123435,"40060",0,,,intercite
OCE528888,81,OCESN030414R0200219085,"30414",0,,,intercite
OCE528888,758,OCESN040040R0100123415,"40040",0,,,intercite
OCE528888,752,OCESN040042R0100123417,"40042",0,,,intercite
OCE528888,752,OCESN040036R0100123411,"40036",0,,,intercite
OCE528888,752,OCESN040038R0100123413,"40038",0,,,intercite
OCE528888,184,OCESN030406R0400419070,"30406",0,,,intercite
OCE528888,184,OCESN030408R0600619074,"30408",0,,,intercite
OCE528888,183,OCESN030412R0400419083,"30412",0,,,intercite
OCE528888,81,OCESN030406R0300319069,"30406",0,,,intercite
OCE528888,185,OCESN030412R0300319082,"30412",0,,,intercite
OCE528888,760,OCESN040050R0100123425,"40050",0,,,intercite
OCE528888,760,OCESN040072R0100123446,"40072",0,,,intercite
OCE528888,185,OCESN030408R0500519075,"30408",0,,,intercite
OCE528888,185,OCESN030404R0300319066,"30404",0,,,intercite
OCE528888,760,OCESN040044R0100123419,"40044",0,,,intercite
OCE528888,185,OCESN030418R0200219088,"30418",0,,,intercite
OCE528888,760,OCESN040058R0100123433,"40058",0,,,intercite
OCE528888,760,OCESN040064R0100123439,"40064",0,,,intercite
OCE528888,185,OCESN030400R0300319059,"30400",0,,,intercite
OCE2154139,752,OCESN040011R0600623358,"40011",1,,,intercite
OCE2154139,81,OCESN040011R0500523357,"40011",1,,,intercite
OCE2154139,186,OCESN040019R0900923381,"40019",1,,,intercite
OCE2154139,752,OCESN040021R0600623387,"40021",1,,,intercite
OCE2154139,81,OCESN040021R0500523386,"40021",1,,,intercite
OCE2154139,798,OCESN040019R1101123382,"40019",1,,,intercite
OCE2154139,403,OCESN040017R0900923372,"40017",1,,,intercite
OCE2154139,794,OCESN040013R0700723363,"40013",1,,,intercite
OCE2154139,764,OCESN040013R0600623362,"40013",1,,,intercite
OCE2154139,3153,OCESN040013R0500523361,"40013",1,,,intercite
OCE2154139,183,OCESN040015R0500523366,"40015",1,,,intercite
OCE2154139,792,OCESN040017R1101123370,"40017",1,,,intercite
OCE2154139,764,OCESN040015R0700723367,"40015",1,,,intercite
OCE2154139,758,OCESN040029R0600623402,"40029",1,,,intercite
